,volume
2018-01-22,1437954.0
2018-01-23,1832126.0
2018-01-24,1818182.0
2018-01-25,1398961.0
2018-01-26,1981476.0
2018-01-29,1533931.0
2018-01-30,1792602.0
2018-01-31,1643877.0
2018-02-01,2774967.0
2018-02-02,5798880.0
2018-02-05,3742469.0
2018-02-06,3732527.0
2018-02-07,2544683.0
2018-02-08,3067173.0
2018-02-09,4436032.0
2018-02-12,2796258.0
2018-02-13,1574121.0
2018-02-14,2029979.0
2018-02-15,1806206.0
2018-02-16,1971928.0
2018-02-20,1646405.0
2018-02-21,2024534.0
2018-02-22,1386115.0
2018-02-23,1234539.0
2018-02-26,1489118.0
2018-02-27,2094863.0
2018-02-28,2431023.0
2018-03-01,2766856.0
2018-03-02,2508145.0
2018-03-05,1432369.0
2018-03-06,1169068.0
2018-03-07,1537429.0
2018-03-08,1510478.0
2018-03-09,2070174.0
2018-03-12,2129297.0
2018-03-13,2129435.0
2018-03-14,2033697.0
2018-03-15,1623868.0
2018-03-16,2654602.0
2018-03-19,3076349.0
2018-03-20,2709310.0
2018-03-21,1990515.0
2018-03-22,3418154.0
2018-03-23,2413517.0
2018-03-26,3272409.0
2018-03-27,2940957.0
2018-03-28,3884943.0
2018-03-29,3466876.0
2018-04-02,3253387.0
2018-04-03,2566146.0
2018-04-04,2536198.0
2018-04-05,1791761.0
2018-04-06,2006683.0
2018-04-09,1661012.0
2018-04-10,1836678.0
2018-04-11,1703015.0
2018-04-12,1644794.0
2018-04-13,1270461.0
2018-04-16,1488822.0
2018-04-17,2729197.0
2018-04-18,1556298.0
2018-04-19,1994247.0
2018-04-20,2121692.0
2018-04-23,3479496.0
2018-04-24,6411038.0
2018-04-25,2893047.0
2018-04-26,2546332.0
2018-04-27,2037263.0
2018-04-30,1724632.0
2018-05-01,1766256.0
2018-05-02,1734872.0
2018-05-03,1964066.0
2018-05-04,1844600.0
2018-05-07,1719971.0
2018-05-08,1301524.0
2018-05-09,2357979.0
2018-05-10,1820676.0
2018-05-11,1525218.0
2018-05-14,1966893.0
2018-05-15,1786926.0
2018-05-16,1281406.0
2018-05-17,1286907.0
2018-05-18,1774149.0
2018-05-21,1258999.0
2018-05-22,1111299.0
2018-05-23,1186998.0
2018-05-24,1030194.0
2018-05-25,1111161.0
2018-05-29,1803805.0
2018-05-30,1434282.0
2018-05-31,3968362.0
2018-06-01,3160100.0
2018-06-04,2237701.0
2018-06-05,1648222.0
2018-06-06,1746719.0
2018-06-07,1805388.0
2018-06-08,1364226.0
2018-06-11,1239770.0
2018-06-12,1304612.0
2018-06-13,1715074.0
2018-06-14,1771120.0
2018-06-15,2221891.0
2018-06-18,1651913.0
2018-06-19,2364127.0
2018-06-20,2584260.0
2018-06-21,2248277.0
2018-06-22,1711003.0
2018-06-25,2884131.0
2018-06-26,1734414.0
2018-06-27,1726866.0
2018-06-28,1486675.0
2018-06-29,1578116.0
2018-07-02,1161040.0
2018-07-03,822394.0
2018-07-05,1429710.0
