,volume
2018-03-22,4914307.0
2018-03-23,6600538.0
2018-03-26,8324639.0
2018-03-27,13696168.0
2018-03-28,21001437.0
2018-03-29,15170749.0
2018-04-02,16113968.0
2018-04-03,18844384.0
2018-04-04,19896746.0
2018-04-05,19121101.0
2018-04-06,13520286.0
2018-04-09,10249805.0
2018-04-10,11024259.0
2018-04-11,7482945.0
2018-04-12,7608769.0
2018-04-13,7327223.0
2018-04-16,6338488.0
2018-04-17,7000023.0
2018-04-18,6557700.0
2018-04-19,6090599.0
2018-04-20,5627928.0
2018-04-23,4893378.0
2018-04-24,5685308.0
2018-04-25,4013574.0
2018-04-26,4356013.0
2018-04-27,4364626.0
2018-04-30,4228172.0
2018-05-01,4625603.0
2018-05-02,8970370.0
2018-05-03,17352130.0
2018-05-04,8569354.0
2018-05-07,8678224.0
2018-05-08,5930000.0
2018-05-09,5727365.0
2018-05-10,5651561.0
2018-05-11,4679649.0
2018-05-14,7286804.0
2018-05-15,9519173.0
2018-05-16,5674019.0
2018-05-17,4420612.0
2018-05-18,7251887.0
2018-05-21,9182571.0
2018-05-22,8945756.0
2018-05-23,5985053.0
2018-05-24,4176708.0
2018-05-25,3875082.0
2018-05-29,5666640.0
2018-05-30,7489686.0
2018-05-31,5919721.0
2018-06-01,5424386.0
2018-06-04,4797810.0
2018-06-05,5995157.0
2018-06-06,18767269.0
2018-06-07,14345271.0
2018-06-08,8205202.0
2018-06-11,13183473.0
2018-06-12,22347403.0
2018-06-13,9469804.0
2018-06-14,10981023.0
2018-06-15,10848254.0
2018-06-18,12073226.0
2018-06-19,12761903.0
2018-06-20,8383656.0
2018-06-21,7967145.0
2018-06-22,10266059.0
2018-06-25,6931304.0
2018-06-26,7452487.0
2018-06-27,8333727.0
2018-06-28,8398005.0
2018-06-29,6492396.0
2018-07-02,18759765.0
2018-07-03,12282638.0
2018-07-05,17476374.0
2018-07-06,8865451.0
2018-07-09,7596753.0
2018-07-10,9471498.0
2018-07-11,4884076.0
2018-07-12,5721166.0
2018-07-13,5875770.0
2018-07-16,7818655.0
2018-07-17,6996232.0
2018-07-18,5624211.0
2018-07-19,5915345.0
2018-07-20,5166547.0
2018-07-23,10992947.0
2018-07-24,9590784.0
2018-07-25,7094180.0
2018-07-26,4630522.0
2018-07-27,5703326.0
2018-07-30,6814072.0
2018-07-31,5076916.0
2018-08-01,10129430.0
2018-08-02,23214962.0
2018-08-03,13656486.0
2018-08-06,8564331.0
2018-08-07,30875768.0
2018-08-08,24571163.0
2018-08-09,17183811.0
2018-08-10,11552044.0
2018-08-13,10463881.0
2018-08-14,6986427.0
2018-08-15,9101258.0
2018-08-16,6064033.0
2018-08-17,18958612.0
2018-08-20,17402335.0
2018-08-21,13172230.0
2018-08-22,5945955.0
2018-08-23,5147286.0
2018-08-24,3602564.0
2018-08-27,13079288.0
2018-08-28,7649091.0
2018-08-29,7447392.0
2018-08-30,7216706.0
2018-08-31,5375104.0
2018-09-04,8350469.0
2018-09-05,7720821.0
2018-09-06,7480760.0
2018-09-07,22491931.0
2018-09-10,14283528.0
2018-09-11,9169989.0
2018-09-12,10015427.0
2018-09-13,6340336.0
2018-09-14,6765612.0
2018-09-17,6887577.0
2018-09-18,16547522.0
2018-09-19,8294917.0
2018-09-20,7349422.0
2018-09-21,5050478.0
2018-09-24,4842961.0
2018-09-25,4481729.0
2018-09-26,7843216.0
2018-09-27,8509084.0
2018-09-28,33649700.0
2018-10-01,21777597.0
2018-10-02,11743511.0
2018-10-03,7994988.0
2018-10-04,9814212.0
2018-10-05,17944537.0
2018-10-08,13472653.0
2018-10-09,12060574.0
2018-10-10,12815278.0
2018-10-11,8167738.0
2018-10-12,7201404.0
2018-10-15,6199965.0
2018-10-16,9526401.0
2018-10-17,8655542.0
2018-10-18,5421184.0
2018-10-19,9375549.0
2018-10-22,5600260.0
2018-10-23,19027753.0
2018-10-24,20058258.0
2018-10-25,20840724.0
2018-10-26,27425520.0
2018-10-29,14486027.0
2018-10-30,9126704.0
2018-10-31,7624348.0
2018-11-01,8000132.0
2018-11-02,7807971.0
2018-11-05,7831048.0
2018-11-06,6762889.0
2018-11-07,7374522.0
2018-11-08,7090674.0
2018-11-09,5098846.0
2018-11-12,6941523.0
2018-11-13,5448597.0
2018-11-14,5040287.0
2018-11-15,4625719.0
2018-11-16,7206191.0
2018-11-19,9708871.0
2018-11-20,8004709.0
2018-11-21,4686808.0
2018-11-23,4202642.0
2018-11-26,7992141.0
2018-11-27,6358300.0
2018-11-28,4127578.0
2018-11-29,3080724.0
2018-11-30,5628895.0
2018-12-03,8306511.0
2018-12-04,8461945.0
2018-12-06,7842508.0
2018-12-07,11511177.0
2018-12-10,6613455.0
2018-12-11,6308769.0
2018-12-12,5027048.0
2018-12-13,7365854.0
2018-12-14,6337555.0
2018-12-17,7674008.0
2018-12-18,7099999.0
2018-12-19,8274181.0
2018-12-20,9071858.0
2018-12-21,8016801.0
2018-12-24,5559913.0
2018-12-26,8163138.0
2018-12-27,8575133.0
2018-12-28,9938992.0
2018-12-31,6302338.0
2019-01-02,11658648.0
2019-01-03,6965184.0
2019-01-04,7394116.0
2019-01-07,7551225.0
2019-01-08,7008516.0
2019-01-09,5432945.0
2019-01-10,6056354.0
2019-01-11,5039052.0
2019-01-14,5247284.0
2019-01-15,6056590.0
2019-01-16,4691739.0
2019-01-17,3676733.0
2019-01-18,24150763.0
2019-01-22,12066741.0
2019-01-23,12529993.0
2019-01-24,8012155.0
2019-01-25,7258078.0
2019-01-28,6423279.0
2019-01-29,4621692.0
2019-01-30,11250318.0
2019-01-31,12569245.0
2019-02-01,7283441.0
2019-02-04,7352082.0
2019-02-05,6742765.0
2019-02-06,5038546.0
2019-02-07,6520611.0
2019-02-08,5844212.0
2019-02-11,7129713.0
2019-02-12,5517570.0
2019-02-13,5141617.0
