,volume
2018-09-20,18936038.0
2018-09-21,45994800.0
2018-09-24,19222775.0
2018-09-25,27622806.0
2018-09-26,25252231.0
2018-09-27,27266856.0
2018-09-28,34265638.0
2018-10-01,26407677.0
2018-10-02,36030977.0
2018-10-03,23109456.0
2018-10-04,25739635.0
2018-10-05,25744047.0
2018-10-08,24045968.0
2018-10-09,18844425.0
2018-10-10,30609970.0
2018-10-11,35338901.0
2018-10-12,25293492.0
2018-10-15,15433521.0
2018-10-16,19180095.0
2018-10-17,17592003.0
2018-10-18,21675084.0
2018-10-19,19761347.0
2018-10-22,15424658.0
2018-10-23,19095032.0
2018-10-24,27744597.0
2018-10-25,22105696.0
2018-10-26,31303341.0
2018-10-29,31336784.0
2018-10-30,50528278.0
2018-10-31,60101251.0
2018-11-01,25640786.0
2018-11-02,24708695.0
2018-11-05,15969849.0
2018-11-06,16667124.0
2018-11-07,21877372.0
2018-11-08,24145814.0
2018-11-09,17326898.0
2018-11-12,18542123.0
2018-11-13,15141710.0
2018-11-14,22068384.0
2018-11-15,30320280.0
2018-11-16,37250560.0
2018-11-19,44362729.0
2018-11-20,41939475.0
2018-11-21,25469735.0
2018-11-23,11886128.0
2018-11-26,24263640.0
2018-11-27,20750318.0
2018-11-28,29847505.0
2018-11-29,24238713.0
2018-11-30,25732577.0
2018-12-03,24819226.0
2018-12-04,30307400.0
2018-12-06,28218145.0
2018-12-07,21195460.0
2018-12-10,26422173.0
2018-12-11,20300349.0
2018-12-12,23696936.0
2018-12-13,18148610.0
2018-12-14,21785820.0
2018-12-17,24333959.0
2018-12-18,24709084.0
2018-12-19,57404894.0
2018-12-20,40297944.0
2018-12-21,56901491.0
2018-12-24,22066002.0
2018-12-26,39723370.0
2018-12-27,31202509.0
2018-12-28,22627569.0
2018-12-31,24625308.0
2019-01-02,28146193.0
2019-01-03,22717948.0
2019-01-04,29002059.0
2019-01-07,20089337.0
2019-01-08,26263793.0
2019-01-09,22205879.0
2019-01-10,16125004.0
2019-01-11,12908031.0
2019-01-14,20520278.0
2019-01-15,24068822.0
2019-01-16,18025714.0
2019-01-17,15787914.0
2019-01-18,31029612.0
2019-01-22,22378694.0
2019-01-23,20098415.0
2019-01-24,20955518.0
2019-01-25,22250954.0
2019-01-28,15508483.0
2019-01-29,17631953.0
2019-01-30,44613240.0
2019-01-31,77233602.0
2019-02-01,30806513.0
2019-02-04,20036470.0
2019-02-05,22556985.0
2019-02-06,13281161.0
2019-02-07,17517609.0
2019-02-08,12561422.0
2019-02-11,12811176.0
2019-02-12,16292290.0
2019-02-13,14205146.0
2019-02-14,12755151.0
2019-02-15,15504415.0
2019-02-19,14345390.0
2019-02-20,11770692.0
2019-02-21,15607828.0
2019-02-22,15858468.0
2019-02-25,18737106.0
2019-02-26,13784063.0
2019-02-27,12697485.0
2019-02-28,11114185.0
2019-03-01,11097770.0
2019-03-04,18894689.0
2019-03-05,28187890.0
2019-03-06,21531723.0
2019-03-07,18306504.0
2019-03-08,13184831.0
2019-03-11,18883983.0
2019-03-12,12155264.0
2019-03-13,11973280.0
2019-03-14,18037364.0
2019-03-15,37126000.0
2019-03-18,37524191.0
2019-03-19,25611488.0
2019-03-20,20211474.0
2019-03-21,16223007.0
2019-03-22,16389185.0
2019-03-25,12631230.0
2019-03-26,15437920.0
2019-03-27,10620299.0
2019-03-28,10689171.0
2019-03-29,13455454.0
2019-04-01,10381490.0
2019-04-02,23946529.0
2019-04-03,27590058.0
2019-04-04,17847731.0
2019-04-05,9594133.0
2019-04-08,7297379.0
2019-04-09,19751031.0
2019-04-10,11701479.0
2019-04-11,8070967.0
2019-04-12,12329812.0
2019-04-15,10834762.0
2019-04-16,11215193.0
2019-04-17,9973732.0
2019-04-18,11655608.0
2019-04-22,13389889.0
2019-04-23,19954814.0
2019-04-24,37289871.0
2019-04-25,54148789.0
2019-04-26,22075002.0
2019-04-29,19641310.0
2019-04-30,23494689.0
2019-05-01,15996646.0
2019-05-02,13209452.0
2019-05-03,14575434.0
2019-05-06,13994932.0
2019-05-07,16253001.0
2019-05-08,12505737.0
2019-05-09,12967033.0
2019-05-10,12578508.0
2019-05-13,16833347.0
2019-05-14,17628142.0
2019-05-15,16746904.0
2019-05-16,12953111.0
2019-05-17,10485370.0
2019-05-20,10351981.0
2019-05-21,7502820.0
2019-05-22,9213801.0
2019-05-23,12768835.0
2019-05-24,8807701.0
2019-05-28,14843308.0
2019-05-29,12797685.0
2019-05-30,8581544.0
2019-05-31,15226536.0
2019-06-03,56059609.0
2019-06-04,46044256.0
2019-06-05,19758317.0
2019-06-06,12446354.0
2019-06-07,16917343.0
2019-06-10,14767918.0
2019-06-11,15266644.0
2019-06-12,17699806.0
2019-06-13,12253569.0
2019-06-14,16773691.0
2019-06-17,29459881.0
2019-06-18,37571352.0
2019-06-19,21417092.0
2019-06-20,14635740.0
2019-06-21,22751159.0
2019-06-24,15508955.0
2019-06-25,16750309.0
2019-06-26,12808604.0
2019-06-27,11158983.0
2019-06-28,16378878.0
2019-07-01,14204690.0
2019-07-02,9049979.0
2019-07-03,10246119.0
2019-07-05,11164107.0
2019-07-08,9723858.0
2019-07-09,14698611.0
2019-07-10,20571702.0
2019-07-11,13678457.0
2019-07-12,15366272.0
2019-07-15,16030335.0
2019-07-16,12132720.0
2019-07-17,12083714.0
2019-07-18,11956554.0
2019-07-19,12098262.0
2019-07-22,13589024.0
2019-07-23,14583680.0
2019-07-24,32532540.0
2019-07-25,39889869.0
2019-07-26,24433985.0
2019-07-29,16530801.0
2019-07-30,11903558.0
2019-07-31,14593544.0
2019-08-01,17777013.0
2019-08-02,15296975.0
2019-08-05,23086655.0
2019-08-06,18035686.0
2019-08-07,15833197.0
2019-08-08,14828916.0
2019-08-09,11058811.0
2019-08-12,10936283.0
2019-08-13,13653319.0
2019-08-14,18903716.0
2019-08-15,13059640.0
2019-08-16,12844832.0
2019-08-19,9699661.0
2019-08-20,10087592.0
2019-08-21,8409548.0
2019-08-22,10829509.0
2019-08-23,17331221.0
2019-08-26,8780477.0
2019-08-27,14408946.0
2019-08-28,9364533.0
2019-08-29,10135033.0
2019-08-30,10785722.0
2019-09-03,9792187.0
2019-09-04,11314571.0
2019-09-05,13896621.0
2019-09-06,15226820.0
2019-09-09,14722402.0
2019-09-10,15455867.0
2019-09-11,11761660.0
2019-09-12,11419775.0
2019-09-13,11441116.0
2019-09-16,8444844.0
2019-09-17,9751570.0
2019-09-18,9945798.0
2019-09-19,10474685.0
2019-09-20,20359878.0
2019-09-23,14370089.0
2019-09-24,18775666.0
2019-09-25,18339960.0
2019-09-26,16280691.0
2019-09-27,14663575.0
2019-09-30,11071425.0
2019-10-01,17261556.0
2019-10-02,16374148.0
2019-10-03,16789319.0
2019-10-04,10476395.0
2019-10-07,9359793.0
2019-10-08,10084896.0
2019-10-09,7648874.0
2019-10-10,8980978.0
2019-10-11,14998754.0
2019-10-14,7203665.0
2019-10-15,15143119.0
2019-10-16,10560343.0
2019-10-17,9761548.0
2019-10-18,16584992.0
2019-10-21,8122598.0
2019-10-22,19854192.0
2019-10-23,12370819.0
2019-10-24,11505406.0
2019-10-25,8061240.0
2019-10-28,13377192.0
2019-10-29,13574874.0
2019-10-30,28734559.0
2019-10-31,42286529.0
2019-11-01,21711829.0
2019-11-04,16371292.0
2019-11-05,9941954.0
2019-11-06,10973019.0
2019-11-07,13472998.0
2019-11-08,10764784.0
2019-11-11,8637768.0
2019-11-12,17615454.0
2019-11-13,11009800.0
2019-11-14,9059897.0
2019-11-15,11530232.0
2019-11-18,16176107.0
2019-11-19,19070291.0
2019-11-20,12370240.0
2019-11-21,12130985.0
2019-11-22,9959817.0
2019-11-25,15286442.0
2019-11-26,11748664.0
2019-11-27,12760568.0
2019-11-29,7985231.0
2019-12-02,11542020.0
2019-12-03,13014170.0
2019-12-04,8459939.0
2019-12-05,9755350.0
2019-12-06,12279525.0
2019-12-09,12013218.0
2019-12-10,9485568.0
2019-12-11,8041827.0
2019-12-12,23766986.0
2019-12-13,18806020.0
2019-12-16,14922733.0
2019-12-17,10177605.0
2019-12-18,23284746.0
